[i] Train : 117266
[i] Valid : 4952
[i] pred_bboxes_op : Tensor("YOLOv3/concat:0", shape=(?, ?, 85), dtype=float32)
[i] gt_bboxes_var : Tensor("Placeholder_3:0", shape=(?, ?, 85), dtype=float32)
[i] max_iteration : 200000
[i] decay_iteration : [100000, 160000]
[i] iter : 17150, loss : 66.4284, giou_loss : 46.5216, conf_loss : 6.2185, class_loss : 9.8607, l2_reg_loss : 3.8276, train_time : 14sec
[i] iter : 17200, loss : 78.4892, giou_loss : 55.1876, conf_loss : 7.4518, class_loss : 12.0246, l2_reg_loss : 3.8252, train_time : 13sec
[i] iter : 17250, loss : 67.2513, giou_loss : 46.7793, conf_loss : 6.4395, class_loss : 10.2097, l2_reg_loss : 3.8228, train_time : 14sec
[i] iter : 17300, loss : 59.0705, giou_loss : 40.3504, conf_loss : 5.7049, class_loss : 9.1950, l2_reg_loss : 3.8203, train_time : 14sec
[i] iter : 17350, loss : 67.0442, giou_loss : 47.2554, conf_loss : 6.2077, class_loss : 9.7632, l2_reg_loss : 3.8179, train_time : 13sec
[i] iter : 17400, loss : 67.0487, giou_loss : 46.7628, conf_loss : 6.3419, class_loss : 10.1287, l2_reg_loss : 3.8153, train_time : 13sec
[i] iter : 17450, loss : 60.5088, giou_loss : 41.7739, conf_loss : 5.7448, class_loss : 9.1776, l2_reg_loss : 3.8126, train_time : 13sec
[i] iter : 17500, loss : 63.0460, giou_loss : 43.8614, conf_loss : 5.9178, class_loss : 9.4568, l2_reg_loss : 3.8101, train_time : 13sec
[i] iter : 17550, loss : 63.0920, giou_loss : 44.0329, conf_loss : 5.9154, class_loss : 9.3361, l2_reg_loss : 3.8077, train_time : 14sec
[i] iter : 17600, loss : 58.6139, giou_loss : 41.1249, conf_loss : 5.2311, class_loss : 8.4529, l2_reg_loss : 3.8050, train_time : 13sec
[i] iter : 17650, loss : 67.8044, giou_loss : 47.8453, conf_loss : 6.1586, class_loss : 9.9980, l2_reg_loss : 3.8025, train_time : 13sec
[i] iter : 17700, loss : 68.7160, giou_loss : 47.8931, conf_loss : 6.6267, class_loss : 10.3962, l2_reg_loss : 3.8000, train_time : 13sec
[i] iter : 17750, loss : 68.4393, giou_loss : 48.2409, conf_loss : 6.3238, class_loss : 10.0771, l2_reg_loss : 3.7975, train_time : 13sec
[i] iter : 17800, loss : 68.0049, giou_loss : 47.4480, conf_loss : 6.3873, class_loss : 10.3744, l2_reg_loss : 3.7951, train_time : 14sec
[i] iter : 17850, loss : 71.5586, giou_loss : 50.9595, conf_loss : 6.5617, class_loss : 10.2448, l2_reg_loss : 3.7927, train_time : 13sec
[i] iter : 17900, loss : 67.5807, giou_loss : 47.2930, conf_loss : 6.3386, class_loss : 10.1591, l2_reg_loss : 3.7901, train_time : 13sec
[i] iter : 17950, loss : 71.3890, giou_loss : 50.3441, conf_loss : 6.5860, class_loss : 10.6715, l2_reg_loss : 3.7874, train_time : 14sec
[i] iter : 18000, loss : 68.9917, giou_loss : 48.4011, conf_loss : 6.5858, class_loss : 10.2199, l2_reg_loss : 3.7850, train_time : 13sec
[i] iter : 18050, loss : 58.6815, giou_loss : 40.4711, conf_loss : 5.5835, class_loss : 8.8444, l2_reg_loss : 3.7825, train_time : 15sec
[i] iter : 18100, loss : 60.2876, giou_loss : 42.0144, conf_loss : 5.5996, class_loss : 8.8938, l2_reg_loss : 3.7798, train_time : 14sec
[i] iter : 18150, loss : 58.3597, giou_loss : 40.5301, conf_loss : 5.3615, class_loss : 8.6909, l2_reg_loss : 3.7772, train_time : 14sec
[i] iter : 18200, loss : 76.6155, giou_loss : 54.0207, conf_loss : 7.2866, class_loss : 11.5336, l2_reg_loss : 3.7746, train_time : 14sec
[i] iter : 18250, loss : 60.0022, giou_loss : 41.4961, conf_loss : 5.5600, class_loss : 9.1734, l2_reg_loss : 3.7727, train_time : 13sec
[i] iter : 18300, loss : 59.6572, giou_loss : 41.2981, conf_loss : 5.6642, class_loss : 8.9247, l2_reg_loss : 3.7702, train_time : 14sec
[i] iter : 18350, loss : 65.7821, giou_loss : 46.4529, conf_loss : 6.0170, class_loss : 9.5444, l2_reg_loss : 3.7677, train_time : 14sec
[i] iter : 18400, loss : 54.7553, giou_loss : 37.9797, conf_loss : 4.9115, class_loss : 8.0990, l2_reg_loss : 3.7651, train_time : 13sec
[i] iter : 18450, loss : 67.2812, giou_loss : 47.9004, conf_loss : 6.1025, class_loss : 9.5159, l2_reg_loss : 3.7625, train_time : 13sec
[i] iter : 18500, loss : 66.6414, giou_loss : 47.1372, conf_loss : 5.9666, class_loss : 9.7776, l2_reg_loss : 3.7601, train_time : 13sec
[i] iter : 18550, loss : 58.6828, giou_loss : 40.7574, conf_loss : 5.4550, class_loss : 8.7126, l2_reg_loss : 3.7577, train_time : 14sec
[i] iter : 18600, loss : 61.7359, giou_loss : 42.8387, conf_loss : 5.8240, class_loss : 9.3179, l2_reg_loss : 3.7553, train_time : 13sec
[i] iter : 18650, loss : 59.1506, giou_loss : 40.7433, conf_loss : 5.7050, class_loss : 8.9493, l2_reg_loss : 3.7529, train_time : 14sec
[i] iter : 18700, loss : 63.6732, giou_loss : 44.6892, conf_loss : 5.9216, class_loss : 9.3120, l2_reg_loss : 3.7504, train_time : 14sec
[i] iter : 18750, loss : 57.7801, giou_loss : 39.9734, conf_loss : 5.4052, class_loss : 8.6535, l2_reg_loss : 3.7480, train_time : 13sec
[i] iter : 18800, loss : 66.4467, giou_loss : 46.9390, conf_loss : 6.0389, class_loss : 9.7230, l2_reg_loss : 3.7457, train_time : 14sec
[i] iter : 18850, loss : 60.5313, giou_loss : 42.4283, conf_loss : 5.5859, class_loss : 8.7737, l2_reg_loss : 3.7435, train_time : 14sec
[i] iter : 18900, loss : 65.0963, giou_loss : 45.6035, conf_loss : 6.1235, class_loss : 9.6280, l2_reg_loss : 3.7412, train_time : 13sec
[i] iter : 18950, loss : 65.7932, giou_loss : 46.2916, conf_loss : 6.0788, class_loss : 9.6840, l2_reg_loss : 3.7389, train_time : 13sec
[i] iter : 19000, loss : 62.9020, giou_loss : 43.6531, conf_loss : 6.0074, class_loss : 9.5050, l2_reg_loss : 3.7365, train_time : 14sec
[i] iter : 19050, loss : 64.2045, giou_loss : 44.9822, conf_loss : 6.0372, class_loss : 9.4510, l2_reg_loss : 3.7341, train_time : 12sec
[i] iter : 19100, loss : 66.3900, giou_loss : 46.8515, conf_loss : 6.0802, class_loss : 9.7266, l2_reg_loss : 3.7317, train_time : 13sec
[i] iter : 19150, loss : 76.3542, giou_loss : 53.7899, conf_loss : 7.2264, class_loss : 11.6083, l2_reg_loss : 3.7295, train_time : 13sec
